id	domain_name	start	end	evalue	score	description
AY072924.1/1-11697/Classical_swine_fever_virus_isolate_Paderborn_polyprotein_gene	Helicase_C	3417	3456	2.6e-09	37.6	Helicase conserved C-terminal domain
AY072924.1/1-11697/Classical_swine_fever_virus_isolate_Paderborn_polyprotein_gene	RdRP_1	3518	3684	3.4e-08	32.9	Viral RNA-dependent RNA polymerase
AY072924.1/1-11697/Classical_swine_fever_virus_isolate_Paderborn_polyprotein_gene	Flavi_NS5_thumb	3672	3742	0.00023	21.4	Flavivirus RNA-directed RNA polymerase, thumb domain
AY072924.1/1-11697/Classical_swine_fever_virus_isolate_Paderborn_polyprotein_gene	RdRP_4	3505	3637	0.00025	20.4	Viral RNA-directed RNA-polymerase
AY072924.1/1-11697/Classical_swine_fever_virus_isolate_Paderborn_polyprotein_gene	ResIII	1800	1943	0.00053	20.2	Type III restriction enzyme, res subunit
AF407339.1/1-11697/Classical_swine_fever_virus_39	Pestivirus_E2	690	1060	6.3e-165	548.8	Pestivirus envelope glycoprotein E2
AF407339.1/1-11697/Classical_swine_fever_virus_39	Peptidase_S31	1589	1799	2.1e-136	452.5	Pestivirus NS3 polyprotein peptidase S31
AF407339.1/1-11697/Classical_swine_fever_virus_39	Peptidase_C74	1322	1522	5.7e-97	323.4	Pestivirus NS2 peptidase
AF407339.1/1-11697/Classical_swine_fever_virus_39	Peptidase_C53	0	168	5.8e-81	270.4	Pestivirus Npro endopeptidase C53
AF407339.1/1-11697/Classical_swine_fever_virus_39	Peptidase_C53	3478	3493	5.8e-81	270.4	Pestivirus Npro endopeptidase C53
AF407339.1/1-11697/Classical_swine_fever_virus_39	Flav_NS3-hel_C	2133	2274	4.1e-29	101.5	Flavivirus NS3 helicase, C-terminal helical domain
AF407339.1/1-11697/Classical_swine_fever_virus_39	RdRP_3	3459	3692	9.2e-26	90.9	Viral RNA dependent RNA polymerase
AF407339.1/1-11697/Classical_swine_fever_virus_39	Capsid_pestivir	170	225	1.4e-23	82.8	Capsid protein C, pestivirus
AF407339.1/1-11697/Classical_swine_fever_virus_39	Flavi_DEAD	1806	1947	5.5e-11	42.9	Flavivirus DEAD domain
AF407339.1/1-11697/Classical_swine_fever_virus_39	Flavi_DEAD	1986	2010	5.5e-11	42.9	Flavivirus DEAD domain
AF407339.1/1-11697/Classical_swine_fever_virus_39	DEAD	1812	1946	9.3e-10	38.8	DEAD/DEAH box helicase
AF407339.1/1-11697/Classical_swine_fever_virus_39	DEAD	1984	2040	9.3e-10	38.8	DEAD/DEAH box helicase
AF407339.1/1-11697/Classical_swine_fever_virus_39	RdRP_1	3518	3680	6.1e-09	35.4	Viral RNA-dependent RNA polymerase
AF407339.1/1-11697/Classical_swine_fever_virus_39	Helicase_C	1829	1867	2.5e-08	34.4	Helicase conserved C-terminal domain
AF407339.1/1-11697/Classical_swine_fever_virus_39	Helicase_C	1983	2099	2.5e-08	34.4	Helicase conserved C-terminal domain
AF407339.1/1-11697/Classical_swine_fever_virus_39	Helicase_C	3417	3456	2.5e-08	34.4	Helicase conserved C-terminal domain
AF407339.1/1-11697/Classical_swine_fever_virus_39	ResIII	1798	1943	9e-05	22.7	Type III restriction enzyme, res subunit
AF407339.1/1-11697/Classical_swine_fever_virus_39	Flavi_NS5_thumb	3672	3743	0.00035	20.8	Flavivirus RNA-directed RNA polymerase, thumb domain
AF407339.1/1-11697/Classical_swine_fever_virus_39	RdRP_4	3505	3637	0.0017	17.6	Viral RNA-directed RNA-polymerase
AX191158.1/1-11697/Sequence_1_from_Patent_EP1087014	Pestivirus_E2	690	1060	3.8e-170	566.0	Pestivirus envelope glycoprotein E2
AX191158.1/1-11697/Sequence_1_from_Patent_EP1087014	Peptidase_S31	1589	1800	1.1e-135	450.1	Pestivirus NS3 polyprotein peptidase S31
AX191158.1/1-11697/Sequence_1_from_Patent_EP1087014	Peptidase_C74	1322	1522	6e-94	313.5	Pestivirus NS2 peptidase
AX191158.1/1-11697/Sequence_1_from_Patent_EP1087014	Peptidase_C53	0	168	7e-82	273.4	Pestivirus Npro endopeptidase C53
AX191158.1/1-11697/Sequence_1_from_Patent_EP1087014	Peptidase_C53	3478	3493	7e-82	273.4	Pestivirus Npro endopeptidase C53
AX191158.1/1-11697/Sequence_1_from_Patent_EP1087014	Flav_NS3-hel_C	2133	2274	6.6e-29	100.8	Flavivirus NS3 helicase, C-terminal helical domain
AX191158.1/1-11697/Sequence_1_from_Patent_EP1087014	Flav_NS3-hel_C	3039	3086	6.6e-29	100.8	Flavivirus NS3 helicase, C-terminal helical domain
AX191158.1/1-11697/Sequence_1_from_Patent_EP1087014	RdRP_3	3459	3693	2.5e-25	89.4	Viral RNA dependent RNA polymerase
AX191158.1/1-11697/Sequence_1_from_Patent_EP1087014	Capsid_pestivir	170	225	5.1e-24	84.2	Capsid protein C, pestivirus
AX191158.1/1-11697/Sequence_1_from_Patent_EP1087014	Flavi_DEAD	1806	1947	6.3e-10	39.5	Flavivirus DEAD domain
AX191158.1/1-11697/Sequence_1_from_Patent_EP1087014	Flavi_DEAD	1986	2010	6.3e-10	39.5	Flavivirus DEAD domain
AX191158.1/1-11697/Sequence_1_from_Patent_EP1087014	DEAD	1812	1946	6.7e-10	39.2	DEAD/DEAH box helicase
AX191158.1/1-11697/Sequence_1_from_Patent_EP1087014	DEAD	1984	2041	6.7e-10	39.2	DEAD/DEAH box helicase
AX191158.1/1-11697/Sequence_1_from_Patent_EP1087014	Helicase_C	1830	1867	2.5e-09	37.6	Helicase conserved C-terminal domain
AX191158.1/1-11697/Sequence_1_from_Patent_EP1087014	Helicase_C	1983	2099	2.5e-09	37.6	Helicase conserved C-terminal domain
AX191158.1/1-11697/Sequence_1_from_Patent_EP1087014	Helicase_C	3417	3456	2.5e-09	37.6	Helicase conserved C-terminal domain
AX191158.1/1-11697/Sequence_1_from_Patent_EP1087014	RdRP_1	3518	3684	7.4e-09	35.1	Viral RNA-dependent RNA polymerase
AX191158.1/1-11697/Sequence_1_from_Patent_EP1087014	RdRP_4	3505	3637	5.8e-05	22.5	Viral RNA-directed RNA-polymerase
AX191158.1/1-11697/Sequence_1_from_Patent_EP1087014	Flavi_NS5_thumb	3672	3742	0.00029	21.1	Flavivirus RNA-directed RNA polymerase, thumb domain
AX191158.1/1-11697/Sequence_1_from_Patent_EP1087014	ResIII	1800	1943	0.00035	20.8	Type III restriction enzyme, res subunit
AF352565.1/1-11694/Classical_swine_fever_virus_polyprotein_gene	Pestivirus_E2	689	1059	5.4e-162	539.1	Pestivirus envelope glycoprotein E2
AF352565.1/1-11694/Classical_swine_fever_virus_polyprotein_gene	Peptidase_S31	1588	1799	5.5e-135	447.8	Pestivirus NS3 polyprotein peptidase S31
AF352565.1/1-11694/Classical_swine_fever_virus_polyprotein_gene	Peptidase_C74	1321	1521	6.1e-95	316.7	Pestivirus NS2 peptidase
AF352565.1/1-11694/Classical_swine_fever_virus_polyprotein_gene	Peptidase_C53	0	168	8e-80	266.7	Pestivirus Npro endopeptidase C53
AF352565.1/1-11694/Classical_swine_fever_virus_polyprotein_gene	Peptidase_C53	3477	3492	8e-80	266.7	Pestivirus Npro endopeptidase C53
AF352565.1/1-11694/Classical_swine_fever_virus_polyprotein_gene	Flav_NS3-hel_C	2132	2273	8.4e-29	100.5	Flavivirus NS3 helicase, C-terminal helical domain
AF352565.1/1-11694/Classical_swine_fever_virus_polyprotein_gene	RdRP_3	3458	3701	2.2e-23	83.0	Viral RNA dependent RNA polymerase
AF352565.1/1-11694/Classical_swine_fever_virus_polyprotein_gene	Capsid_pestivir	170	225	3e-23	81.8	Capsid protein C, pestivirus
AF352565.1/1-11694/Classical_swine_fever_virus_polyprotein_gene	Flavi_DEAD	1805	1946	9.5e-10	38.9	Flavivirus DEAD domain
AF352565.1/1-11694/Classical_swine_fever_virus_polyprotein_gene	Flavi_DEAD	1985	2010	9.5e-10	38.9	Flavivirus DEAD domain
AF352565.1/1-11694/Classical_swine_fever_virus_polyprotein_gene	DEAD	1811	1942	1.6e-09	38.0	DEAD/DEAH box helicase
AF352565.1/1-11694/Classical_swine_fever_virus_polyprotein_gene	DEAD	1983	2040	1.6e-09	38.0	DEAD/DEAH box helicase
AF352565.1/1-11694/Classical_swine_fever_virus_polyprotein_gene	Helicase_C	1829	1866	3e-09	37.4	Helicase conserved C-terminal domain
AF352565.1/1-11694/Classical_swine_fever_virus_polyprotein_gene	Helicase_C	1982	2098	3e-09	37.4	Helicase conserved C-terminal domain
AF352565.1/1-11694/Classical_swine_fever_virus_polyprotein_gene	Helicase_C	3416	3456	3e-09	37.4	Helicase conserved C-terminal domain
AF352565.1/1-11694/Classical_swine_fever_virus_polyprotein_gene	RdRP_1	3517	3679	9e-07	28.3	Viral RNA-dependent RNA polymerase
AF352565.1/1-11694/Classical_swine_fever_virus_polyprotein_gene	RdRP_4	3504	3636	3.9e-05	23.0	Viral RNA-directed RNA-polymerase
AF352565.1/1-11694/Classical_swine_fever_virus_polyprotein_gene	Flavi_NS5_thumb	3671	3742	0.0015	18.7	Flavivirus RNA-directed RNA polymerase, thumb domain
AF352565.1/1-11694/Classical_swine_fever_virus_polyprotein_gene	ResIII	1807	1941	0.0022	18.2	Type III restriction enzyme, res subunit
AF333000.1/1-11697/Classical_swine_fever_virus_strain_cF114	Pestivirus_E2	690	1060	8.3e-163	541.8	Pestivirus envelope glycoprotein E2
AF333000.1/1-11697/Classical_swine_fever_virus_strain_cF114	Peptidase_S31	1589	1800	2.9e-135	448.8	Pestivirus NS3 polyprotein peptidase S31
AF333000.1/1-11697/Classical_swine_fever_virus_strain_cF114	Peptidase_C74	1322	1522	7.6e-95	316.4	Pestivirus NS2 peptidase
AF333000.1/1-11697/Classical_swine_fever_virus_strain_cF114	Peptidase_C53	0	168	7.9e-82	273.2	Pestivirus Npro endopeptidase C53
AF333000.1/1-11697/Classical_swine_fever_virus_strain_cF114	Peptidase_C53	3478	3493	7.9e-82	273.2	Pestivirus Npro endopeptidase C53
AF333000.1/1-11697/Classical_swine_fever_virus_strain_cF114	Flav_NS3-hel_C	2133	2274	9.8e-29	100.2	Flavivirus NS3 helicase, C-terminal helical domain
AF333000.1/1-11697/Classical_swine_fever_virus_strain_cF114	RdRP_3	3459	3692	7.7e-26	91.1	Viral RNA dependent RNA polymerase
AF333000.1/1-11697/Classical_swine_fever_virus_strain_cF114	Capsid_pestivir	170	225	2.7e-24	85.1	Capsid protein C, pestivirus
AF333000.1/1-11697/Classical_swine_fever_virus_strain_cF114	Flavi_DEAD	1806	1947	5.5e-10	39.7	Flavivirus DEAD domain
AF333000.1/1-11697/Classical_swine_fever_virus_strain_cF114	Flavi_DEAD	1986	2011	5.5e-10	39.7	Flavivirus DEAD domain
AF333000.1/1-11697/Classical_swine_fever_virus_strain_cF114	DEAD	1812	1946	6.8e-10	39.2	DEAD/DEAH box helicase
AF333000.1/1-11697/Classical_swine_fever_virus_strain_cF114	DEAD	1984	2041	6.8e-10	39.2	DEAD/DEAH box helicase
AF333000.1/1-11697/Classical_swine_fever_virus_strain_cF114	Helicase_C	1829	1867	3.7e-09	37.1	Helicase conserved C-terminal domain
AF333000.1/1-11697/Classical_swine_fever_virus_strain_cF114	Helicase_C	1983	2099	3.7e-09	37.1	Helicase conserved C-terminal domain
AF333000.1/1-11697/Classical_swine_fever_virus_strain_cF114	Helicase_C	3417	3456	3.7e-09	37.1	Helicase conserved C-terminal domain
AF333000.1/1-11697/Classical_swine_fever_virus_strain_cF114	RdRP_1	3518	3680	5.3e-09	35.6	Viral RNA-dependent RNA polymerase
AF333000.1/1-11697/Classical_swine_fever_virus_strain_cF114	Flavi_NS5_thumb	3672	3743	0.00036	20.8	Flavivirus RNA-directed RNA polymerase, thumb domain
AF333000.1/1-11697/Classical_swine_fever_virus_strain_cF114	ResIII	1802	1943	0.0011	19.1	Type III restriction enzyme, res subunit
AF333000.1/1-11697/Classical_swine_fever_virus_strain_cF114	RdRP_4	3173	3272	0.0012	18.2	Viral RNA-directed RNA-polymerase
AF333000.1/1-11697/Classical_swine_fever_virus_strain_cF114	RdRP_4	3505	3637	0.0012	18.2	Viral RNA-directed RNA-polymerase
AF326963.1/1-11697/Classical_swine_fever_virus_strain_Eystrup	Pestivirus_E2	690	1060	2.6e-161	536.9	Pestivirus envelope glycoprotein E2
AF326963.1/1-11697/Classical_swine_fever_virus_strain_Eystrup	Peptidase_S31	1589	1800	3.7e-136	451.7	Pestivirus NS3 polyprotein peptidase S31
AF326963.1/1-11697/Classical_swine_fever_virus_strain_Eystrup	Peptidase_C74	1322	1522	7.5e-95	316.4	Pestivirus NS2 peptidase
AF326963.1/1-11697/Classical_swine_fever_virus_strain_Eystrup	Peptidase_C53	0	168	8.2e-82	273.2	Pestivirus Npro endopeptidase C53
AF326963.1/1-11697/Classical_swine_fever_virus_strain_Eystrup	Peptidase_C53	3478	3493	8.2e-82	273.2	Pestivirus Npro endopeptidase C53
AF326963.1/1-11697/Classical_swine_fever_virus_strain_Eystrup	Flav_NS3-hel_C	2133	2274	1.7e-28	99.5	Flavivirus NS3 helicase, C-terminal helical domain
AF326963.1/1-11697/Classical_swine_fever_virus_strain_Eystrup	RdRP_3	3458	3692	6e-25	88.2	Viral RNA dependent RNA polymerase
AF326963.1/1-11697/Classical_swine_fever_virus_strain_Eystrup	Capsid_pestivir	170	225	2.7e-24	85.1	Capsid protein C, pestivirus
AF326963.1/1-11697/Classical_swine_fever_virus_strain_Eystrup	Flavi_DEAD	1806	1947	5.6e-10	39.7	Flavivirus DEAD domain
AF326963.1/1-11697/Classical_swine_fever_virus_strain_Eystrup	Flavi_DEAD	1986	2011	5.6e-10	39.7	Flavivirus DEAD domain
AF326963.1/1-11697/Classical_swine_fever_virus_strain_Eystrup	DEAD	1812	1946	7e-10	39.2	DEAD/DEAH box helicase
AF326963.1/1-11697/Classical_swine_fever_virus_strain_Eystrup	DEAD	1984	2041	7e-10	39.2	DEAD/DEAH box helicase
AF326963.1/1-11697/Classical_swine_fever_virus_strain_Eystrup	Helicase_C	1829	1867	3.5e-09	37.2	Helicase conserved C-terminal domain
AF326963.1/1-11697/Classical_swine_fever_virus_strain_Eystrup	Helicase_C	1983	2099	3.5e-09	37.2	Helicase conserved C-terminal domain
AF326963.1/1-11697/Classical_swine_fever_virus_strain_Eystrup	Helicase_C	3417	3456	3.5e-09	37.2	Helicase conserved C-terminal domain
AF326963.1/1-11697/Classical_swine_fever_virus_strain_Eystrup	RdRP_1	3518	3680	2.4e-08	33.5	Viral RNA-dependent RNA polymerase
AF326963.1/1-11697/Classical_swine_fever_virus_strain_Eystrup	RdRP_4	3505	3637	8e-05	22.0	Viral RNA-directed RNA-polymerase
AF326963.1/1-11697/Classical_swine_fever_virus_strain_Eystrup	Flavi_NS5_thumb	3672	3743	0.00036	20.8	Flavivirus RNA-directed RNA polymerase, thumb domain
AF326963.1/1-11697/Classical_swine_fever_virus_strain_Eystrup	ResIII	1802	1943	0.0011	19.1	Type III restriction enzyme, res subunit
AF220247.2/1-11724/Bovine_viral_diarrhea_virus-1	Pestivirus_E2	694	1064	2e-218	724.8	Pestivirus envelope glycoprotein E2
AF220247.2/1-11724/Bovine_viral_diarrhea_virus-1	Peptidase_S31	1598	1809	8.1e-146	483.2	Pestivirus NS3 polyprotein peptidase S31
AF220247.2/1-11724/Bovine_viral_diarrhea_virus-1	Peptidase_C74	1332	1531	1.7e-121	403.4	Pestivirus NS2 peptidase
AF220247.2/1-11724/Bovine_viral_diarrhea_virus-1	Peptidase_C53	0	168	7.5e-107	354.6	Pestivirus Npro endopeptidase C53
AF220247.2/1-11724/Bovine_viral_diarrhea_virus-1	Peptidase_C53	3123	3143	7.5e-107	354.6	Pestivirus Npro endopeptidase C53
AF220247.2/1-11724/Bovine_viral_diarrhea_virus-1	Flav_NS3-hel_C	2142	2284	3.8e-34	117.8	Flavivirus NS3 helicase, C-terminal helical domain
AF220247.2/1-11724/Bovine_viral_diarrhea_virus-1	Capsid_pestivir	172	228	2.6e-28	98.0	Capsid protein C, pestivirus
AF220247.2/1-11724/Bovine_viral_diarrhea_virus-1	RdRP_3	3467	3697	3.4e-21	75.8	Viral RNA dependent RNA polymerase
AF220247.2/1-11724/Bovine_viral_diarrhea_virus-1	RdRP_1	3526	3690	6.8e-11	41.9	Viral RNA-dependent RNA polymerase
AF220247.2/1-11724/Bovine_viral_diarrhea_virus-1	DEAD	1821	1954	7e-10	39.2	DEAD/DEAH box helicase
AF220247.2/1-11724/Bovine_viral_diarrhea_virus-1	DEAD	1993	2050	7e-10	39.2	DEAD/DEAH box helicase
AF220247.2/1-11724/Bovine_viral_diarrhea_virus-1	Helicase_C	1836	1883	1.5e-09	38.4	Helicase conserved C-terminal domain
AF220247.2/1-11724/Bovine_viral_diarrhea_virus-1	Helicase_C	1992	2108	1.5e-09	38.4	Helicase conserved C-terminal domain
AF220247.2/1-11724/Bovine_viral_diarrhea_virus-1	Helicase_C	3427	3465	1.5e-09	38.4	Helicase conserved C-terminal domain
AF220247.2/1-11724/Bovine_viral_diarrhea_virus-1	Flavi_DEAD	1816	1956	5.6e-09	36.4	Flavivirus DEAD domain
AF220247.2/1-11724/Bovine_viral_diarrhea_virus-1	Flavi_DEAD	1997	2020	5.6e-09	36.4	Flavivirus DEAD domain
AF220247.2/1-11724/Bovine_viral_diarrhea_virus-1	RdRP_4	3529	3688	0.0014	17.9	Viral RNA-directed RNA-polymerase
AF220247.2/1-11724/Bovine_viral_diarrhea_virus-1	ResIII	1814	1952	0.0044	17.2	Type III restriction enzyme, res subunit
AF220247.2/1-11724/Bovine_viral_diarrhea_virus-1	Flavi_NS5_thumb	3679	3772	0.0093	16.2	Flavivirus RNA-directed RNA polymerase, thumb domain
AF268278.1/1-12123/Pestivirus_type_1	Pestivirus_E2	745	1117	1.2e-273	906.5	Pestivirus envelope glycoprotein E2
AF268278.1/1-12123/Pestivirus_type_1	Peptidase_S31	1731	1942	2.8e-148	491.3	Pestivirus NS3 polyprotein peptidase S31
AF268278.1/1-12123/Pestivirus_type_1	Peptidase_C74	1374	1574	1.5e-142	472.2	Pestivirus NS2 peptidase
AF268278.1/1-12123/Pestivirus_type_1	Peptidase_S29	52	200	3.1e-72	241.5	Hepatitis C virus NS3 protease
AF268278.1/1-12123/Pestivirus_type_1	Peptidase_S29	1848	1917	3.1e-72	241.5	Hepatitis C virus NS3 protease
AF268278.1/1-12123/Pestivirus_type_1	Capsid_pestivir	224	280	5.5e-37	125.8	Capsid protein C, pestivirus
AF268278.1/1-12123/Pestivirus_type_1	Jiv90	1587	1672	2.9e-35	120.6	Cleavage inducing molecular chaperone
AF268278.1/1-12123/Pestivirus_type_1	Flav_NS3-hel_C	2275	2417	1.6e-34	119.0	Flavivirus NS3 helicase, C-terminal helical domain
AF268278.1/1-12123/Pestivirus_type_1	RdRP_3	3601	3826	4e-22	78.9	Viral RNA dependent RNA polymerase
AF268278.1/1-12123/Pestivirus_type_1	RdRP_1	3658	3822	2.1e-10	40.3	Viral RNA-dependent RNA polymerase
AF268278.1/1-12123/Pestivirus_type_1	Helicase_C	1969	2016	6.1e-10	39.6	Helicase conserved C-terminal domain
AF268278.1/1-12123/Pestivirus_type_1	Helicase_C	2126	2241	6.1e-10	39.6	Helicase conserved C-terminal domain
AF268278.1/1-12123/Pestivirus_type_1	Helicase_C	3560	3598	6.1e-10	39.6	Helicase conserved C-terminal domain
AF268278.1/1-12123/Pestivirus_type_1	DEAD	1954	2087	1.3e-09	38.3	DEAD/DEAH box helicase
AF268278.1/1-12123/Pestivirus_type_1	DEAD	2127	2182	1.3e-09	38.3	DEAD/DEAH box helicase
AF268278.1/1-12123/Pestivirus_type_1	Flavi_DEAD	1948	2089	6.6e-09	36.2	Flavivirus DEAD domain
AF268278.1/1-12123/Pestivirus_type_1	Flavi_DEAD	2130	2153	6.6e-09	36.2	Flavivirus DEAD domain
AF268278.1/1-12123/Pestivirus_type_1	RdRP_4	3647	3821	0.00018	20.8	Viral RNA-directed RNA-polymerase
AF268278.1/1-12123/Pestivirus_type_1	ResIII	1947	2085	0.0034	17.6	Type III restriction enzyme, res subunit
AJ133738.1/1-11967/Bovine_viral_diarrhea_virus_complete_RNA_genome	Pestivirus_E2	693	1065	1.2e-273	906.5	Pestivirus envelope glycoprotein E2
AJ133738.1/1-11967/Bovine_viral_diarrhea_virus_complete_RNA_genome	Peptidase_S31	1679	1890	2.8e-148	491.2	Pestivirus NS3 polyprotein peptidase S31
AJ133738.1/1-11967/Bovine_viral_diarrhea_virus_complete_RNA_genome	Peptidase_C74	1322	1522	1.5e-142	472.2	Pestivirus NS2 peptidase
AJ133738.1/1-11967/Bovine_viral_diarrhea_virus_complete_RNA_genome	Peptidase_C53	0	168	3.2e-119	394.9	Pestivirus Npro endopeptidase C53
AJ133738.1/1-11967/Bovine_viral_diarrhea_virus_complete_RNA_genome	Capsid_pestivir	172	228	5.4e-37	125.8	Capsid protein C, pestivirus
AJ133738.1/1-11967/Bovine_viral_diarrhea_virus_complete_RNA_genome	Jiv90	1535	1620	2.5e-35	120.8	Cleavage inducing molecular chaperone
AJ133738.1/1-11967/Bovine_viral_diarrhea_virus_complete_RNA_genome	Flav_NS3-hel_C	2223	2365	1.5e-34	119.1	Flavivirus NS3 helicase, C-terminal helical domain
AJ133738.1/1-11967/Bovine_viral_diarrhea_virus_complete_RNA_genome	RdRP_3	3549	3774	3.9e-22	78.9	Viral RNA dependent RNA polymerase
AJ133738.1/1-11967/Bovine_viral_diarrhea_virus_complete_RNA_genome	RdRP_1	3606	3770	2e-10	40.3	Viral RNA-dependent RNA polymerase
AJ133738.1/1-11967/Bovine_viral_diarrhea_virus_complete_RNA_genome	Helicase_C	1917	1964	6e-10	39.6	Helicase conserved C-terminal domain
AJ133738.1/1-11967/Bovine_viral_diarrhea_virus_complete_RNA_genome	Helicase_C	2074	2189	6e-10	39.6	Helicase conserved C-terminal domain
AJ133738.1/1-11967/Bovine_viral_diarrhea_virus_complete_RNA_genome	Helicase_C	3508	3546	6e-10	39.6	Helicase conserved C-terminal domain
AJ133738.1/1-11967/Bovine_viral_diarrhea_virus_complete_RNA_genome	DEAD	1902	2035	1.2e-09	38.4	DEAD/DEAH box helicase
AJ133738.1/1-11967/Bovine_viral_diarrhea_virus_complete_RNA_genome	DEAD	2075	2130	1.2e-09	38.4	DEAD/DEAH box helicase
AJ133738.1/1-11967/Bovine_viral_diarrhea_virus_complete_RNA_genome	Flavi_DEAD	1896	2037	6.5e-09	36.2	Flavivirus DEAD domain
AJ133738.1/1-11967/Bovine_viral_diarrhea_virus_complete_RNA_genome	Flavi_DEAD	2078	2101	6.5e-09	36.2	Flavivirus DEAD domain
AJ133738.1/1-11967/Bovine_viral_diarrhea_virus_complete_RNA_genome	RdRP_4	3595	3769	0.00018	20.8	Viral RNA-directed RNA-polymerase
AJ133738.1/1-11967/Bovine_viral_diarrhea_virus_complete_RNA_genome	ResIII	1895	2033	0.0034	17.6	Type III restriction enzyme, res subunit
AJ133739.1/1-11697/Bovine_viral_diarrhea_virus_complete_RNA_genome	Pestivirus_E2	693	1065	1.2e-273	906.5	Pestivirus envelope glycoprotein E2
AJ133739.1/1-11697/Bovine_viral_diarrhea_virus_complete_RNA_genome	Peptidase_S31	1589	1800	2.8e-148	491.3	Pestivirus NS3 polyprotein peptidase S31
AJ133739.1/1-11697/Bovine_viral_diarrhea_virus_complete_RNA_genome	Peptidase_C74	1322	1522	1.5e-142	472.2	Pestivirus NS2 peptidase
AJ133739.1/1-11697/Bovine_viral_diarrhea_virus_complete_RNA_genome	Peptidase_C53	0	168	3e-119	395.0	Pestivirus Npro endopeptidase C53
AJ133739.1/1-11697/Bovine_viral_diarrhea_virus_complete_RNA_genome	Capsid_pestivir	172	228	5.2e-37	125.8	Capsid protein C, pestivirus
AJ133739.1/1-11697/Bovine_viral_diarrhea_virus_complete_RNA_genome	Flav_NS3-hel_C	2133	2275	1.4e-34	119.2	Flavivirus NS3 helicase, C-terminal helical domain
AJ133739.1/1-11697/Bovine_viral_diarrhea_virus_complete_RNA_genome	RdRP_3	3459	3684	3.8e-22	78.9	Viral RNA dependent RNA polymerase
AJ133739.1/1-11697/Bovine_viral_diarrhea_virus_complete_RNA_genome	RdRP_1	3516	3680	2e-10	40.3	Viral RNA-dependent RNA polymerase
AJ133739.1/1-11697/Bovine_viral_diarrhea_virus_complete_RNA_genome	Helicase_C	1827	1874	5.6e-10	39.7	Helicase conserved C-terminal domain
AJ133739.1/1-11697/Bovine_viral_diarrhea_virus_complete_RNA_genome	Helicase_C	1984	2099	5.6e-10	39.7	Helicase conserved C-terminal domain
AJ133739.1/1-11697/Bovine_viral_diarrhea_virus_complete_RNA_genome	Helicase_C	3418	3456	5.6e-10	39.7	Helicase conserved C-terminal domain
AJ133739.1/1-11697/Bovine_viral_diarrhea_virus_complete_RNA_genome	DEAD	1812	1945	1.2e-09	38.4	DEAD/DEAH box helicase
AJ133739.1/1-11697/Bovine_viral_diarrhea_virus_complete_RNA_genome	DEAD	1985	2040	1.2e-09	38.4	DEAD/DEAH box helicase
AJ133739.1/1-11697/Bovine_viral_diarrhea_virus_complete_RNA_genome	Flavi_DEAD	1806	1947	6.2e-09	36.3	Flavivirus DEAD domain
AJ133739.1/1-11697/Bovine_viral_diarrhea_virus_complete_RNA_genome	Flavi_DEAD	1988	2011	6.2e-09	36.3	Flavivirus DEAD domain
